requester,preloaded,url,timestamp,connectivity,rumSpeedIndex
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:28:42+00:00,3g,3498
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:32:33+00:00,cable,798
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:35:32+00:00,dsl20,585
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:38:43+00:00,3g,2791
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:42:34+00:00,cable,753
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:45:32+00:00,dsl20,582
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:48:40+00:00,3g,2663
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:52:32+00:00,cable,748
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:55:31+00:00,dsl20,616
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:58:41+00:00,3g,2379
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:02:36+00:00,cable,753
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:05:32+00:00,dsl20,634
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:08:42+00:00,3g,2644
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:12:35+00:00,cable,970
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:15:31+00:00,dsl20,567
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:18:41+00:00,3g,2454
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:22:33+00:00,cable,727
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:25:31+00:00,dsl20,590
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:28:41+00:00,3g,3190
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:32:32+00:00,cable,746
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:35:31+00:00,dsl20,580
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:38:41+00:00,3g,2525
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:42:33+00:00,cable,745
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:45:31+00:00,dsl20,608
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:48:41+00:00,3g,2412
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:52:33+00:00,cable,764
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:55:32+00:00,dsl20,557
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:58:45+00:00,3g,2608
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:02:32+00:00,cable,750
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:05:31+00:00,dsl20,591
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:08:41+00:00,3g,2498
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:12:32+00:00,cable,742
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:15:33+00:00,dsl20,572
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:18:42+00:00,3g,2392
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:22:35+00:00,cable,855
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:25:31+00:00,dsl20,563
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:28:41+00:00,3g,2418
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:32:35+00:00,cable,815
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:35:31+00:00,dsl20,560
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:38:43+00:00,3g,2372
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:42:32+00:00,cable,836
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:45:33+00:00,dsl20,578
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:48:40+00:00,3g,2386
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:52:33+00:00,cable,730
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:55:32+00:00,dsl20,559
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:58:40+00:00,3g,2617
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:02:32+00:00,cable,752
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:05:31+00:00,dsl20,565
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:08:42+00:00,3g,2620
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:12:33+00:00,cable,729
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:15:31+00:00,dsl20,584
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:18:42+00:00,3g,2588
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:22:32+00:00,cable,747
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:25:31+00:00,dsl20,574
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:28:41+00:00,3g,2425
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:32:32+00:00,cable,880
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:35:32+00:00,dsl20,569
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:38:41+00:00,3g,3181
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:42:32+00:00,cable,731
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:45:33+00:00,dsl20,569
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:48:41+00:00,3g,2603
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:52:32+00:00,cable,762
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:55:31+00:00,dsl20,605
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:58:41+00:00,3g,2376
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:02:32+00:00,cable,740
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:05:31+00:00,dsl20,580
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:08:42+00:00,3g,2409
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:12:32+00:00,cable,814
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:15:34+00:00,dsl20,579
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:18:42+00:00,3g,2933
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:22:32+00:00,cable,780
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:25:32+00:00,dsl20,585
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:28:43+00:00,3g,3232
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:32:33+00:00,cable,847
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:35:32+00:00,dsl20,632
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:38:42+00:00,3g,3180
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:42:33+00:00,cable,757
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:45:32+00:00,dsl20,578
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:48:41+00:00,3g,2400
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:52:35+00:00,cable,744
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:55:31+00:00,dsl20,575
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T23:58:44+00:00,3g,2400
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:02:32+00:00,cable,734
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:05:31+00:00,dsl20,590
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:08:41+00:00,3g,2425
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:12:34+00:00,cable,810
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:15:32+00:00,dsl20,601
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:18:41+00:00,3g,2892
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:22:35+00:00,cable,883
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:25:32+00:00,dsl20,648
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:28:41+00:00,3g,3018
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:32:33+00:00,cable,989
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:35:32+00:00,dsl20,613
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:38:43+00:00,3g,2379
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:42:32+00:00,cable,781
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:45:33+00:00,dsl20,573
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:48:42+00:00,3g,2412
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:52:32+00:00,cable,758
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:55:33+00:00,dsl20,640
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T00:58:42+00:00,3g,2504
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:02:36+00:00,cable,846
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:05:33+00:00,dsl20,715
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:08:43+00:00,3g,2401
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:12:33+00:00,cable,747
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:15:33+00:00,dsl20,615
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:18:41+00:00,3g,3566
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:22:35+00:00,cable,933
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:25:31+00:00,dsl20,602
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:28:41+00:00,3g,2396
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:32:33+00:00,cable,769
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:35:32+00:00,dsl20,595
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:38:45+00:00,3g,2770
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:42:32+00:00,cable,750
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:45:31+00:00,dsl20,604
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:48:44+00:00,3g,2397
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:52:33+00:00,cable,868
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:55:31+00:00,dsl20,588
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T01:58:41+00:00,3g,2973
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:02:32+00:00,cable,929
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:05:32+00:00,dsl20,590
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:08:41+00:00,3g,2390
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:12:33+00:00,cable,749
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:15:32+00:00,dsl20,618
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:18:41+00:00,3g,2426
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:22:34+00:00,cable,772
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:25:31+00:00,dsl20,590
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:28:43+00:00,3g,2548
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:32:35+00:00,cable,734
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:35:33+00:00,dsl20,567
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:38:42+00:00,3g,2381
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:42:33+00:00,cable,775
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:45:32+00:00,dsl20,598
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:48:41+00:00,3g,3139
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:52:33+00:00,cable,775
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:55:31+00:00,dsl20,570
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T02:58:42+00:00,3g,2376
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:02:32+00:00,cable,735
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:05:35+00:00,dsl20,608
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:08:41+00:00,3g,2378
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:12:32+00:00,cable,765
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:15:32+00:00,dsl20,560
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:18:41+00:00,3g,2378
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:22:32+00:00,cable,733
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:25:32+00:00,dsl20,557
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:28:41+00:00,3g,2405
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:32:35+00:00,cable,733
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:35:31+00:00,dsl20,565
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:38:41+00:00,3g,2466
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:42:32+00:00,cable,719
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:45:33+00:00,dsl20,557
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:48:42+00:00,3g,2628
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:52:33+00:00,cable,746
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:55:32+00:00,dsl20,577
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T03:58:41+00:00,3g,2682
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:02:32+00:00,cable,764
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:05:34+00:00,dsl20,569
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:08:41+00:00,3g,2539
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:12:32+00:00,cable,758
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:15:31+00:00,dsl20,605
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:18:40+00:00,3g,2438
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:22:33+00:00,cable,736
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:25:32+00:00,dsl20,650
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:28:41+00:00,3g,2372
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:32:32+00:00,cable,734
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:35:31+00:00,dsl20,555
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:38:41+00:00,3g,2398
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:42:32+00:00,cable,734
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:45:32+00:00,dsl20,549
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:48:41+00:00,3g,2408
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:52:33+00:00,cable,732
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:55:31+00:00,dsl20,564
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T04:58:42+00:00,3g,2356
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:02:35+00:00,cable,726
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:05:32+00:00,dsl20,557
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:08:41+00:00,3g,2354
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:12:32+00:00,cable,726
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:15:35+00:00,dsl20,564
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:18:41+00:00,3g,2365
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:22:32+00:00,cable,725
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:25:32+00:00,dsl20,577
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:28:42+00:00,3g,2396
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:32:32+00:00,cable,728
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:35:33+00:00,dsl20,566
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:38:40+00:00,3g,2365
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:42:32+00:00,cable,740
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:45:32+00:00,dsl20,571
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:48:40+00:00,3g,2354
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:52:32+00:00,cable,838
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:55:31+00:00,dsl20,652
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T05:58:45+00:00,3g,2461
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:02:39+00:00,cable,820
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:05:31+00:00,dsl20,543
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:08:43+00:00,3g,2362
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:12:37+00:00,cable,735
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:15:32+00:00,dsl20,559
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:18:40+00:00,3g,2560
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:22:36+00:00,cable,739
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:25:35+00:00,dsl20,551
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:28:40+00:00,3g,2369
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:32:32+00:00,cable,718
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:35:31+00:00,dsl20,551
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:38:41+00:00,3g,2617
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:42:34+00:00,cable,730
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:45:31+00:00,dsl20,569
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:48:41+00:00,3g,2645
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:52:32+00:00,cable,723
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:55:30+00:00,dsl20,557
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T06:58:46+00:00,3g,2342
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:02:32+00:00,cable,739
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:05:31+00:00,dsl20,554
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:08:40+00:00,3g,2348
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:12:34+00:00,cable,727
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:15:31+00:00,dsl20,559
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:18:41+00:00,3g,2672
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:22:33+00:00,cable,735
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:25:34+00:00,dsl20,554
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:28:40+00:00,3g,2990
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:32:33+00:00,cable,742
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:35:30+00:00,dsl20,541
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:38:41+00:00,3g,2481
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:42:32+00:00,cable,722
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:45:33+00:00,dsl20,566
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:48:45+00:00,3g,2356
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:52:32+00:00,cable,733
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:55:36+00:00,dsl20,562
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T07:58:40+00:00,3g,2368
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T08:02:33+00:00,cable,734
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T08:05:31+00:00,dsl20,551
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T08:08:40+00:00,3g,2368
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T08:12:33+00:00,cable,725
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T08:15:32+00:00,dsl20,564
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T08:18:41+00:00,3g,2899
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-04T08:22:31+00:00,cable,720